filename	collection	language	century	notBeforeYear	notAfterYear
Arabic_MS_240.xml	the university of manchester	ar	17	1600	1700
Arabic_MS_246.xml	the university of manchester	ar	17	1600	1700
Arabic_MS_248.xml	the university of manchester	ar	17	1600	1700
Arabic_MS_256.xml	the university of manchester	ar	17	1600	1700
Arabic_MS_257.xml	the university of manchester	ar	17	1694	1694
Arabic_MS_259.xml	the university of manchester	ar	17	1600	1700
Arabic_MS_260.xml	the university of manchester	ar	17	1600	1700
Arabic_MS_3.xml	the university of manchester	ar	17	1624	1624
Arabic_MS_39.xml	the university of manchester	ar	17	1600	1700
Arabic_MS_42.xml	the university of manchester	ar	17	1600	1700
Arabic_MS_5.xml	the university of manchester	ar	17	1637	1637
Arabic_MS_57.xml	the university of manchester	ar	17	1654	1654
Arabic_MS_70.xml	the university of manchester	ar	17	1600	1700
Arabic_MS_72.xml	the university of manchester	ar	17	1600	1700
Arabic_MS_72.xml	the university of manchester	ar	17	1600	1700
Arabic_MS_80.xml	the university of manchester	ar	17	1600	1700
Arabic_MS_90.xml	the university of manchester	ar	17	1600	1700
Arabic_MS_99.xml	the university of manchester	ar	17	1600	1700
Syriac_MS_53.xml	the university of manchester	ar	17	1300	1700
Arabic_MS_28.xml	the university of manchester	ar+fa+pt	17	1600	1700
Arabic_MS_28.xml	the university of manchester	ar+fa+pt	17	1600	1700
Arabic_MS_8.xml	the university of manchester	ar+ota	17	1500	1700
Arabic_MS_8.xml	the university of manchester	ar+ota	17	1650	1650
Arabic_MS_8.xml	the university of manchester	ar+ota	17	1603	1603
Arabic_MS_83.xml	the university of manchester	ar+ota	17	1600	1700
Arabic_MS_83.xml	the university of manchester	ar+ota	17	1617	1617
Arabic_MS_83.xml	the university of manchester	ar+ota	17	1617	1617
Arabic_MS_83.xml	the university of manchester	ar+ota	17	1617	1617
Arabic_MS_83.xml	the university of manchester	ar+ota	17	1617	1617
Arabic_MS_83.xml	the university of manchester	ar+ota	17	1617	1617
Arabic_MS_88.xml	the university of manchester	ar+ota+fa	17	1600	1700
Arabic_MS_88.xml	the university of manchester	ar+ota+fa	17	1600	1700
Arabic_MS_88.xml	the university of manchester	ar+ota+fa	17	1600	1700
Persian_MS_100.xml	the university of manchester	fa	17	1699	1699
Persian_MS_108.xml	the university of manchester	fa	17	1678	1678
Persian_MS_11.xml	the university of manchester	fa	17	1641	1641
Persian_MS_113.xml	the university of manchester	fa	17	1684	1684
Persian_MS_12.xml	the university of manchester	fa	17	1607	1607
Persian_MS_120.xml	the university of manchester	fa	17	1684	1684
Persian_MS_121.xml	the university of manchester	fa	17	1615	1615
Persian_MS_129.xml	the university of manchester	fa	17	1694	1694
Persian_MS_132.xml	the university of manchester	fa	17	1644	1644
Persian_MS_14.xml	the university of manchester	fa	17	1640	1640
Persian_MS_145.xml	the university of manchester	fa	17	1652	1652
Persian_MS_157.xml	the university of manchester	fa	17	1610	1610
Persian_MS_163.xml	the university of manchester	fa	17	1626	1626
Persian_MS_164.xml	the university of manchester	fa	17	1652	1652
Persian_MS_170.xml	the university of manchester	fa	17	1680	1680
Persian_MS_179.xml	the university of manchester	fa	17	1694	1694
Persian_MS_183.xml	the university of manchester	fa	17	1649	1649
Persian_MS_185.xml	the university of manchester	fa	17	1667	1667
Persian_MS_186.xml	the university of manchester	fa	17	1603	1603
Persian_MS_188.xml	the university of manchester	fa	17	1671	1671
Persian_MS_19.xml	the university of manchester	fa	17	1687	1687
Persian_MS_198.xml	the university of manchester	fa	17	1603	1603
Persian_MS_2.xml	the university of manchester	fa	17	1619	1619
Persian_MS_209.xml	the university of manchester	fa	17	1617	1617
Persian_MS_21.xml	the university of manchester	fa	17	1635	1635
Persian_MS_213.xml	the university of manchester	fa	17	1693	1693
Persian_MS_214.xml	the university of manchester	fa	17	1600	1700
Persian_MS_217.xml	the university of manchester	fa	17	1619	1619
Persian_MS_222.xml	the university of manchester	fa	17	1640	1640
Persian_MS_223.xml	the university of manchester	fa	17	1632	1632
Persian_MS_246.xml	the university of manchester	fa	17	1676	1676
Persian_MS_250.xml	the university of manchester	fa	17	1694	1694
Persian_MS_251.xml	the university of manchester	fa	17	1697	1697
Persian_MS_252.xml	the university of manchester	fa	17	1697	1697
Persian_MS_253.xml	the university of manchester	fa	17	1697	1697
Persian_MS_254.xml	the university of manchester	fa	17	1697	1697
Persian_MS_255.xml	the university of manchester	fa	17	1697	1697
Persian_MS_259.xml	the university of manchester	fa	17	1682	1682
Persian_MS_27.xml	the university of manchester	fa	17		1605
Persian_MS_270.xml	the university of manchester	fa	17	1673	1673
Persian_MS_271.xml	the university of manchester	fa	17	1673	1673
Persian_MS_276.xml	the university of manchester	fa	17	1618	1618
Persian_MS_289.xml	the university of manchester	fa	17	1700	1700
Persian_MS_297.xml	the university of manchester	fa	17	1685	1685
Persian_MS_3.xml	the university of manchester	fa	17	1632	1632
Persian_MS_303.xml	the university of manchester	fa	17	1682	1682
Persian_MS_312.xml	the university of manchester	fa	17	1628	1629
Persian_MS_314.xml	the university of manchester	fa	17	1626	1626
Persian_MS_315.xml	the university of manchester	fa	17	1693	1693
Persian_MS_322.xml	the university of manchester	fa	17	1700	1700
Persian_MS_332.xml	the university of manchester	fa	17	1550	1700
Persian_MS_340.xml	the university of manchester	fa	17	1657	1657
Persian_MS_35.xml	the university of manchester	fa	17	1628	1628
Persian_MS_376.xml	the university of manchester	fa	17	1659	1659
Persian_MS_378.xml	the university of manchester	fa	17	1668	1668
Persian_MS_379.xml	the university of manchester	fa	17	1668	1668
Persian_MS_384.xml	the university of manchester	fa	17	1669	1669
Persian_MS_395.xml	the university of manchester	fa	17	1653	1653
Persian_MS_396.xml	the university of manchester	fa	17	1653	1653
Persian_MS_397.xml	the university of manchester	fa	17	1649	1649
Persian_MS_400.xml	the university of manchester	fa	17	1550	1650
Persian_MS_403.xml	the university of manchester	fa	17	1619	1619
Persian_MS_424.xml	the university of manchester	fa	17	1666	1666
Persian_MS_449.xml	the university of manchester	fa	17	1604	1604
Persian_MS_519.xml	the university of manchester	fa	17	1634	1634
Persian_MS_529.xml	the university of manchester	fa	17	1632	1632
Persian_MS_538.xml	the university of manchester	fa	17	1656	1657
Persian_MS_550.xml	the university of manchester	fa	17	1689	1689
Persian_MS_558.xml	the university of manchester	fa	17	1672	1672
Persian_MS_567.xml	the university of manchester	fa	17	1697	1697
Persian_MS_574.xml	the university of manchester	fa	17	1693	1693
Persian_MS_593.xml	the university of manchester	fa	17	1674	1674
Persian_MS_61.xml	the university of manchester	fa	17	1612	1612
Persian_MS_611.xml	the university of manchester	fa	17	1679	1680
Persian_MS_617.xml	the university of manchester	fa	17	1650	1650
Persian_MS_633.xml	the university of manchester	fa	17	1649	1649
Persian_MS_67.xml	the university of manchester	fa	17	1635	1635
Persian_MS_670.xml	the university of manchester	fa	17	1682	1682
Persian_MS_671.xml	the university of manchester	fa	17	1661	1661
Persian_MS_678.xml	the university of manchester	fa	17	1672	1672
Persian_MS_679.xml	the university of manchester	fa	17	1618	1618
Persian_MS_683.xml	the university of manchester	fa	17	1605	1605
Persian_MS_688.xml	the university of manchester	fa	17	1604	1604
Persian_MS_694.xml	the university of manchester	fa	17	1684	1684
Persian_MS_707.xml	the university of manchester	fa	17	1667	1667
Persian_MS_722.xml	the university of manchester	fa	17	1685	1685
Persian_MS_726.xml	the university of manchester	fa	17	1681	1681
Persian_MS_754.xml	the university of manchester	fa	17	1683	1683
Persian_MS_791.xml	the university of manchester	fa	17	1669	1669
Persian_MS_795.xml	the university of manchester	fa	17	1689	1689
Persian_MS_798.xml	the university of manchester	fa	17	1627	1627
Persian_MS_799.xml	the university of manchester	fa	17	1627	1627
Persian_MS_801.xml	the university of manchester	fa	17	1609	1609
Persian_MS_802.xml	the university of manchester	fa	17	1609	1609
Persian_MS_803.xml	the university of manchester	fa	17	1670	1670
Persian_MS_804.xml	the university of manchester	fa	17	1607	1607
Persian_MS_806.xml	the university of manchester	fa	17	1673	1673
Persian_MS_810.xml	the university of manchester	fa	17	1652	1652
Persian_MS_83.xml	the university of manchester	fa	17	1674	1674
Persian_MS_832.xml	the university of manchester	fa	17	1602	1602
Persian_MS_834.xml	the university of manchester	fa	17	1684	1684
Persian_MS_838.xml	the university of manchester	fa	17		1620
Persian_MS_839.xml	the university of manchester	fa	17	1614	1614
Persian_MS_84.xml	the university of manchester	fa	17	1618	1618
Persian_MS_841.xml	the university of manchester	fa	17	1674	1674
Persian_MS_848.xml	the university of manchester	fa	17	1668	1669
Persian_MS_858.xml	the university of manchester	fa	17	1652	1652
Persian_MS_863.xml	the university of manchester	fa	17	1659	1665
Persian_MS_880.xml	the university of manchester	fa	17	1683	1683
Persian_MS_889.xml	the university of manchester	fa	17	1666	1666
Persian_MS_900.xml	the university of manchester	fa	17	1682	1682
Persian_MS_908.xml	the university of manchester	fa	17	1628	1628
Persian_MS_909.xml	the university of manchester	fa	17	1650	1650
Persian_MS_915.xml	the university of manchester	fa	17	1669	1669
Persian_MS_936.xml	the university of manchester	fa	17	1635	1635
Arabic_MS_64.xml	the university of manchester	fr	17	1600	1700
Turkish_MS_4.xml	the university of manchester	ota	17	1600	1700
Syriac_MS_18.xml	the university of manchester	syr	17	1590	1610
Syriac_MS_19.xml	the university of manchester	syr	17	1604	1604
Syriac_MS_3.xml	the university of manchester	syr	17	1400	1700
Syriac_MS_36.xml	the university of manchester	syr	17	1400	1700
Syriac_MS_49.xml	the university of manchester	syr	17	1668	1669
Syriac_MS_54.xml	the university of manchester	syr	17	1300	1700
Syriac_MS_57.xml	the university of manchester	syr	17	1400	1700
Syriac_MS_64.xml	the university of manchester	syr	17	1400	1700
Syriac_MS_68.xml	the university of manchester	syr	17	1400	1700
Syriac_MS_9.xml	the university of manchester	syr	17	1400	1700
Arabic_MS_1.xml	the university of manchester	ar	18	1702	1702
Arabic_MS_10.xml	the university of manchester	ar	18	1700	1800
Arabic_MS_100.xml	the university of manchester	ar	18	1700	1800
Arabic_MS_102.xml	the university of manchester	ar	18	1700	1800
Arabic_MS_105.xml	the university of manchester	ar	18	1702	1702
Arabic_MS_106.xml	the university of manchester	ar	18	1650	1750
Arabic_MS_109.xml	the university of manchester	ar	18	1740	1740
Arabic_MS_112.xml	the university of manchester	ar	18	1738	1738
Arabic_MS_115.xml	the university of manchester	ar	18	1771	1771
Arabic_MS_117.xml	the university of manchester	ar	18	1700	1800
Arabic_MS_118.xml	the university of manchester	ar	18	1650	1750
Arabic_MS_119.xml	the university of manchester	ar	18	1780	1787
Arabic_MS_12.xml	the university of manchester	ar	18	1700	1800
Arabic_MS_120.xml	the university of manchester	ar	18	1780	1787
Arabic_MS_122.xml	the university of manchester	ar	18	1744	1744
Arabic_MS_13.xml	the university of manchester	ar	18	1700	1800
Arabic_MS_14.xml	the university of manchester	ar	18	1753	1753
Arabic_MS_144.xml	the university of manchester	ar	18	1700	1800
Arabic_MS_145.xml	the university of manchester	ar	18	1700	1800
Arabic_MS_146.xml	the university of manchester	ar	18	1768	1768
Arabic_MS_147.xml	the university of manchester	ar	18	1700	1800
Arabic_MS_148.xml	the university of manchester	ar	18	1700	1800
Arabic_MS_149.xml	the university of manchester	ar	18	1700	1800
Arabic_MS_150.xml	the university of manchester	ar	18	1700	1800
Arabic_MS_151.xml	the university of manchester	ar	18	1700	1800
Arabic_MS_152.xml	the university of manchester	ar	18	1700	1800
Arabic_MS_153.xml	the university of manchester	ar	18	1700	1800
Arabic_MS_154.xml	the university of manchester	ar	18	1700	1800
Arabic_MS_155.xml	the university of manchester	ar	18	1700	1800
Arabic_MS_156.xml	the university of manchester	ar	18	1700	1800
Arabic_MS_157.xml	the university of manchester	ar	18	1700	1800
Arabic_MS_158.xml	the university of manchester	ar	18	1700	1800
Arabic_MS_159.xml	the university of manchester	ar	18	1700	1800
Arabic_MS_160.xml	the university of manchester	ar	18	1700	1800
Arabic_MS_161.xml	the university of manchester	ar	18	1700	1800
Arabic_MS_162.xml	the university of manchester	ar	18	1700	1800
Arabic_MS_163.xml	the university of manchester	ar	18	1700	1800
Arabic_MS_164.xml	the university of manchester	ar	18	1700	1800
Arabic_MS_165.xml	the university of manchester	ar	18	1700	1800
Arabic_MS_166.xml	the university of manchester	ar	18	1700	1800
Arabic_MS_167.xml	the university of manchester	ar	18	1700	1800
Arabic_MS_168.xml	the university of manchester	ar	18	1700	1800
Arabic_MS_169.xml	the university of manchester	ar	18	1700	1800
Arabic_MS_170.xml	the university of manchester	ar	18	1700	1800
Arabic_MS_171.xml	the university of manchester	ar	18	1700	1800
Arabic_MS_172.xml	the university of manchester	ar	18	1700	1800
Arabic_MS_173.xml	the university of manchester	ar	18	1700	1800
Arabic_MS_174.xml	the university of manchester	ar	18	1700	1800
Arabic_MS_175.xml	the university of manchester	ar	18	1700	1800
Arabic_MS_176.xml	the university of manchester	ar	18	1700	1800
Arabic_MS_177.xml	the university of manchester	ar	18	1700	1800
Arabic_MS_178.xml	the university of manchester	ar	18	1700	1800
Arabic_MS_179.xml	the university of manchester	ar	18	1700	1800
Arabic_MS_199.xml	the university of manchester	ar	18	1700	1800
Arabic_MS_20.xml	the university of manchester	ar	18	1747	1747
Arabic_MS_200.xml	the university of manchester	ar	18	1700	1800
Arabic_MS_201.xml	the university of manchester	ar	18	1700	1800
Arabic_MS_202.xml	the university of manchester	ar	18	1700	1800
Arabic_MS_203.xml	the university of manchester	ar	18	1795	1795
Arabic_MS_207.xml	the university of manchester	ar	18	1650	1750
Arabic_MS_213.xml	the university of manchester	ar	18	1700	1800
Arabic_MS_214.xml	the university of manchester	ar	18	1700	1800
Arabic_MS_215.xml	the university of manchester	ar	18	1700	1800
Arabic_MS_215.xml	the university of manchester	ar	18	1700	1800
Arabic_MS_215.xml	the university of manchester	ar	18	1700	1800
Arabic_MS_215.xml	the university of manchester	ar	18	1700	1800
Arabic_MS_216.xml	the university of manchester	ar	18	1700	1800
Arabic_MS_217.xml	the university of manchester	ar	18	1700	1800
Arabic_MS_22.xml	the university of manchester	ar	18	1700	1800
Arabic_MS_221.xml	the university of manchester	ar	18	1700	1800
Arabic_MS_222.xml	the university of manchester	ar	18	1700	1800
Arabic_MS_229.xml	the university of manchester	ar	18	1700	1800
Arabic_MS_230.xml	the university of manchester	ar	18	1650	1750
Arabic_MS_231.xml	the university of manchester	ar	18	1700	1800
Arabic_MS_233.xml	the university of manchester	ar	18	1650	1750
Arabic_MS_237.xml	the university of manchester	ar	18	1700	1800
Arabic_MS_241.xml	the university of manchester	ar	18	1700	1800
Arabic_MS_242.xml	the university of manchester	ar	18	1650	1750
Arabic_MS_243.xml	the university of manchester	ar	18	1700	1800
Arabic_MS_244.xml	the university of manchester	ar	18	1650	1750
Arabic_MS_247.xml	the university of manchester	ar	18	1727	1727
Arabic_MS_251.xml	the university of manchester	ar	18	1733	1733
Arabic_MS_253.xml	the university of manchester	ar	18	1700	1800
Arabic_MS_254.xml	the university of manchester	ar	18	1700	1800
Arabic_MS_257.xml	the university of manchester	ar	18	1694	1774
Arabic_MS_257.xml	the university of manchester	ar	18	1700	1774
Arabic_MS_258.xml	the university of manchester	ar	18	1700	1800
Arabic_MS_27.xml	the university of manchester	ar	18	1720	1720
Arabic_MS_29.xml	the university of manchester	ar	18	1700	1800
Arabic_MS_32.xml	the university of manchester	ar	18	1726	1726
Arabic_MS_33.xml	the university of manchester	ar	18	1760	1760
Arabic_MS_34.xml	the university of manchester	ar	18	1700	1800
Arabic_MS_41.xml	the university of manchester	ar	18	1707	1707
Arabic_MS_44.xml	the university of manchester	ar	18	1785	1785
Arabic_MS_48.xml	the university of manchester	ar	18	1759	1759
Arabic_MS_50.xml	the university of manchester	ar	18	1650	1750
Arabic_MS_51.xml	the university of manchester	ar	18	1765	1765
Arabic_MS_56.xml	the university of manchester	ar	18	1700	1800
Arabic_MS_6.xml	the university of manchester	ar	18	1700	1800
Arabic_MS_71.xml	the university of manchester	ar	18	1740	1740
Arabic_MS_72.xml	the university of manchester	ar	18	1700	1800
Arabic_MS_73.xml	the university of manchester	ar	18	1745	1745
Arabic_MS_74.xml	the university of manchester	ar	18	1700	1800
Arabic_MS_75.xml	the university of manchester	ar	18	1757	1757
Arabic_MS_75.xml	the university of manchester	ar	18	1756	1756
Arabic_MS_82.xml	the university of manchester	ar	18	1715	1715
Arabic_MS_9.xml	the university of manchester	ar	18	1700	1800
Arabic_MS_92.xml	the university of manchester	ar	18	1744	1744
Arabic_MS_96.xml	the university of manchester	ar	18	1757	1757
Arabic_MS_98.xml	the university of manchester	ar	18	1700	1800
Syriac_MS_23.xml	the university of manchester	ar	18	1777	1778
Syriac_MS_48.xml	the university of manchester	ar	18	1700	1800
Arabic_MS_28.xml	the university of manchester	ar+fa+pt	18	1700	1800
Arabic_MS_28.xml	the university of manchester	ar+fa+pt	18	1700	1800
Arabic_MS_88.xml	the university of manchester	ar+ota+fa	18	1700	1800
Persian_MS_10.xml	the university of manchester	fa	18	1785	1785
Persian_MS_105.xml	the university of manchester	fa	18	1732	1732
Persian_MS_110.xml	the university of manchester	fa	18	1786	1786
Persian_MS_114.xml	the university of manchester	fa	18	1720	1720
Persian_MS_122.xml	the university of manchester	fa	18	1800	1800
Persian_MS_125.xml	the university of manchester	fa	18	1748	1748
Persian_MS_131.xml	the university of manchester	fa	18	1727	1727
Persian_MS_136.xml	the university of manchester	fa	18	1717	1717
Persian_MS_137.xml	the university of manchester	fa	18	1780	1780
Persian_MS_142.xml	the university of manchester	fa	18	1747	1747
Persian_MS_143.xml	the university of manchester	fa	18	1747	1747
Persian_MS_144.xml	the university of manchester	fa	18	1747	1747
Persian_MS_155.xml	the university of manchester	fa	18	1796	1796
Persian_MS_16.xml	the university of manchester	fa	18	1789	1789
Persian_MS_171.xml	the university of manchester	fa	18	1703	1703
Persian_MS_180.xml	the university of manchester	fa	18	1752	1752
Persian_MS_189.xml	the university of manchester	fa	18	1795	1795
Persian_MS_193.xml	the university of manchester	fa	18	1701	1701
Persian_MS_196.xml	the university of manchester	fa	18	1700	1800
Persian_MS_199.xml	the university of manchester	fa	18	1774	1774
Persian_MS_201.xml	the university of manchester	fa	18	1777	1777
Persian_MS_204.xml	the university of manchester	fa	18	1725	1725
Persian_MS_205.xml	the university of manchester	fa	18	1773	1773
Persian_MS_211.xml	the university of manchester	fa	18	1701	1701
Persian_MS_215.xml	the university of manchester	fa	18	1767	1767
Persian_MS_219.xml	the university of manchester	fa	18	1784	1785
Persian_MS_226.xml	the university of manchester	fa	18	1730	1730
Persian_MS_241.xml	the university of manchester	fa	18	1796	1796
Persian_MS_244.xml	the university of manchester	fa	18	1747	1747
Persian_MS_265.xml	the university of manchester	fa	18	1777	1777
Persian_MS_273.xml	the university of manchester	fa	18	1770	1770
Persian_MS_278.xml	the university of manchester	fa	18	1782	1782
Persian_MS_285.xml	the university of manchester	fa	18	1700	1751
Persian_MS_299.xml	the university of manchester	fa	18	1771	1771
Persian_MS_300.xml	the university of manchester	fa	18	1780	1795
Persian_MS_305.xml	the university of manchester	fa	18	1788	1788
Persian_MS_309.xml	the university of manchester	fa	18	1750	1800
Persian_MS_310.xml	the university of manchester	fa	18	1783	1783
Persian_MS_318.xml	the university of manchester	fa	18	1784	1784
Persian_MS_319.xml	the university of manchester	fa	18	1750	1800
Persian_MS_320.xml	the university of manchester	fa	18	1795	1795
Persian_MS_328.xml	the university of manchester	fa	18	1770	1770
Persian_MS_33.xml	the university of manchester	fa	18	1767	1767
Persian_MS_330.xml	the university of manchester	fa	18	1712	1712
Persian_MS_330.xml	the university of manchester	fa	18	1756	1756
Persian_MS_385.xml	the university of manchester	fa	18	1706	1706
Persian_MS_386.xml	the university of manchester	fa	18	1706	1706
Persian_MS_392.xml	the university of manchester	fa	18	1700	1800
Persian_MS_393.xml	the university of manchester	fa	18	1700	1800
Persian_MS_398.xml	the university of manchester	fa	18	1733	1733
Persian_MS_399.xml	the university of manchester	fa	18	1733	1733
Persian_MS_4.xml	the university of manchester	fa	18	1759	1759
Persian_MS_40.xml	the university of manchester	fa	18	1774	1774
Persian_MS_402.xml	the university of manchester	fa	18	1751	1751
Persian_MS_412.xml	the university of manchester	fa	18	1768	1768
Persian_MS_420.xml	the university of manchester	fa	18	1721	1727
Persian_MS_423.xml	the university of manchester	fa	18	1700	1800
Persian_MS_436.xml	the university of manchester	fa	18	1717	1717
Persian_MS_438.xml	the university of manchester	fa	18	1700	1800
Persian_MS_440.xml	the university of manchester	fa	18	1777	1777
Persian_MS_445.xml	the university of manchester	fa	18	1771	1771
Persian_MS_446.xml	the university of manchester	fa	18	1723	1723
Persian_MS_455.xml	the university of manchester	fa	18	1711	1711
Persian_MS_457.xml	the university of manchester	fa	18	1800	1800
Persian_MS_462.xml	the university of manchester	fa	18	1765	1765
Persian_MS_469.xml	the university of manchester	fa	18	1723	1723
Persian_MS_490.xml	the university of manchester	fa	18	1764	1764
Persian_MS_492.xml	the university of manchester	fa	18	1760	1760
Persian_MS_495.xml	the university of manchester	fa	18	1755	1755
Persian_MS_496.xml	the university of manchester	fa	18	1732	1732
Persian_MS_523.xml	the university of manchester	fa	18	1702	1702
Persian_MS_531.xml	the university of manchester	fa	18	1794	1794
Persian_MS_535.xml	the university of manchester	fa	18	1784	1784
Persian_MS_536.xml	the university of manchester	fa	18	1763	1763
Persian_MS_54.xml	the university of manchester	fa	18	1749	1749
Persian_MS_542.xml	the university of manchester	fa	18	1782	1782
Persian_MS_548.xml	the university of manchester	fa	18	1716	1716
Persian_MS_56.xml	the university of manchester	fa	18	1800	1800
Persian_MS_564.xml	the university of manchester	fa	18	1731	1731
Persian_MS_569.xml	the university of manchester	fa	18	1784	1784
Persian_MS_572.xml	the university of manchester	fa	18	1800	1800
Persian_MS_576.xml	the university of manchester	fa	18	1799	1799
Persian_MS_578.xml	the university of manchester	fa	18	1786	1786
Persian_MS_580.xml	the university of manchester	fa	18	1765	1765
Persian_MS_586.xml	the university of manchester	fa	18	1728	1728
Persian_MS_596.xml	the university of manchester	fa	18	1650	1739
Persian_MS_60.xml	the university of manchester	fa	18	1734	1735
Persian_MS_608.xml	the university of manchester	fa	18	1732	1732
Persian_MS_612.xml	the university of manchester	fa	18	1750	1783
Persian_MS_625.xml	the university of manchester	fa	18	1739	1739
Persian_MS_631.xml	the university of manchester	fa	18	1800	1800
Persian_MS_632.xml	the university of manchester	fa	18	1800	1800
Persian_MS_634.xml	the university of manchester	fa	18	1650	1750
Persian_MS_639.xml	the university of manchester	fa	18	1772	1777
Persian_MS_645.xml	the university of manchester	fa	18	1700	1800
Persian_MS_646.xml	the university of manchester	fa	18	1780	1780
Persian_MS_661.xml	the university of manchester	fa	18	1780	1780
Persian_MS_662.xml	the university of manchester	fa	18	1773	1773
Persian_MS_669.xml	the university of manchester	fa	18	1796	1796
Persian_MS_672.xml	the university of manchester	fa	18	1798	1798
Persian_MS_676.xml	the university of manchester	fa	18	1700	1799
Persian_MS_680.xml	the university of manchester	fa	18	1766	1766
Persian_MS_684.xml	the university of manchester	fa	18	1724	1724
Persian_MS_69.xml	the university of manchester	fa	18	1792	1792
Persian_MS_693.xml	the university of manchester	fa	18	1792	1792
Persian_MS_696.xml	the university of manchester	fa	18	1775	1775
Persian_MS_699.xml	the university of manchester	fa	18	1729	1729
Persian_MS_7.xml	the university of manchester	fa	18	1797	1797
Persian_MS_702.xml	the university of manchester	fa	18	1769	1769
Persian_MS_704.xml	the university of manchester	fa	18	1735	1735
Persian_MS_734.xml	the university of manchester	fa	18	1700	1754
Persian_MS_738.xml	the university of manchester	fa	18	1725	1725
Persian_MS_739.xml	the university of manchester	fa	18	1767	1767
Persian_MS_745.xml	the university of manchester	fa	18	1722	1722
Persian_MS_749.xml	the university of manchester	fa	18	1790	1790
Persian_MS_75.xml	the university of manchester	fa	18	1800	1800
Persian_MS_750.xml	the university of manchester	fa	18	1716	1716
Persian_MS_756.xml	the university of manchester	fa	18	1714	1714
Persian_MS_75a.xml	the university of manchester	fa	18	1800	1800
Persian_MS_78.xml	the university of manchester	fa	18	1773	1773
Persian_MS_792.xml	the university of manchester	fa	18	1796	1796
Persian_MS_793.xml	the university of manchester	fa	18	1702	1702
Persian_MS_80.xml	the university of manchester	fa	18	1782	1782
Persian_MS_817.xml	the university of manchester	fa	18	1715	1715
Persian_MS_820.xml	the university of manchester	fa	18	1783	1783
Persian_MS_833.xml	the university of manchester	fa	18	1756	1756
Persian_MS_846.xml	the university of manchester	fa	18	1680	1800
Persian_MS_87.xml	the university of manchester	fa	18	1729	1729
Persian_MS_870.xml	the university of manchester	fa	18	1790	1797
Persian_MS_871.xml	the university of manchester	fa	18	1792	1792
Persian_MS_877.xml	the university of manchester	fa	18	1740	1740
Persian_MS_881.xml	the university of manchester	fa	18	1795	1795
Persian_MS_884.xml	the university of manchester	fa	18	1714	1714
Persian_MS_896.xml	the university of manchester	fa	18	1729	1729
Persian_MS_90.xml	the university of manchester	fa	18	1787	1787
Persian_MS_901.xml	the university of manchester	fa	18	1780	1780
Persian_MS_902.xml	the university of manchester	fa	18	1780	1780
Persian_MS_905.xml	the university of manchester	fa	18	1755	1755
Persian_MS_916.xml	the university of manchester	fa	18	1797	1797
Persian_MS_917.xml	the university of manchester	fa	18	1703	1703
Persian_MS_918.xml	the university of manchester	fa	18	1788	1788
Persian_MS_92.xml	the university of manchester	fa	18	1756	1756
Persian_MS_925.xml	the university of manchester	fa	18	1782	1782
Persian_MS_930.xml	the university of manchester	fa	18	1701	1701
Persian_MS_931.xml	the university of manchester	fa	18	1791	1791
Persian_MS_933.xml	the university of manchester	fa	18	1780	1780
Persian_MS_935.xml	the university of manchester	fa	18	1759	1759
Persian_MS_94.xml	the university of manchester	fa	18	1700	1799
Persian_MS_96.xml	the university of manchester	fa	18	1766	1766
Persian_MS_895.xml	the university of manchester	fa+ota	18	1787	1787
Turkish_MS_73.xml	the university of manchester	ota	18	1758	1758
Turkish_MS_73.xml	the university of manchester	ota	18	1706	1706
Pashto_MS_13.xml	the university of manchester	ps	18	1757	1757
Pashto_MS_8.xml	the university of manchester	ps	18	1763	1763
Syriac_MS_12.xml	the university of manchester	syr	18	1732	1732
Syriac_MS_25.xml	the university of manchester	syr	18	1500	1800
Syriac_MS_27.xml	the university of manchester	syr	18	1740	1740
Syriac_MS_28.xml	the university of manchester	syr	18	1600	1800
Syriac_MS_4.xml	the university of manchester	syr	18	1700	1800
Syriac_MS_44.xml	the university of manchester	syr	18	1500	1800
Syriac_MS_52.xml	the university of manchester	syr	18	1700	1800
Arabic_MS_132.xml	the university of manchester	ar	19	1750	1850
Arabic_MS_132.xml	the university of manchester	ar	19	1750	1850
Arabic_MS_132.xml	the university of manchester	ar	19	1750	1850
Arabic_MS_132.xml	the university of manchester	ar	19	1750	1850
Arabic_MS_139.xml	the university of manchester	ar	19	1800	1900
Arabic_MS_140.xml	the university of manchester	ar	19	1800	1900
Arabic_MS_141.xml	the university of manchester	ar	19	1800	1900
Arabic_MS_142.xml	the university of manchester	ar	19	1800	1900
Arabic_MS_143.xml	the university of manchester	ar	19	1800	1900
Arabic_MS_15.xml	the university of manchester	ar	19	1824	1824
Arabic_MS_180.xml	the university of manchester	ar	19	1800	1900
Arabic_MS_181.xml	the university of manchester	ar	19	1800	1900
Arabic_MS_182.xml	the university of manchester	ar	19	1800	1900
Arabic_MS_183.xml	the university of manchester	ar	19	1800	1900
Arabic_MS_184.xml	the university of manchester	ar	19	1800	1900
Arabic_MS_185.xml	the university of manchester	ar	19	1800	1900
Arabic_MS_186.xml	the university of manchester	ar	19	1800	1900
Arabic_MS_187.xml	the university of manchester	ar	19	1800	1900
Arabic_MS_188.xml	the university of manchester	ar	19	1800	1900
Arabic_MS_189.xml	the university of manchester	ar	19	1800	1900
Arabic_MS_190.xml	the university of manchester	ar	19	1800	1900
